date,anomaly_category,severity_pct,raw_score,hour,day_of_week,is_weekend,Appliances_Wh,lights_Wh,T1_C,T2_C,T3_C,T4_C,T5_C,T6_C,T7_C,T8_C,T9_C,T_out_C,RH_1_pct,RH_2_pct,RH_3_pct,RH_5_pct,RH_out_pct,Windspeed_ms,Press_mmHg,Tdewpoint_C,top1_capteur,top1_label,top1_shap_score,top1_direction,top1_valeur_brute,top1_percentile_ctx,top1_interpretation,top2_capteur,top2_label,top2_shap_score,top2_direction,top2_valeur_brute,top2_percentile_ctx,top2_interpretation,top3_capteur,top3_label,top3_shap_score,top3_direction,top3_valeur_brute,top3_percentile_ctx,top3_interpretation,top4_capteur,top4_label,top4_shap_score,top4_direction,top4_valeur_brute,top4_percentile_ctx,top4_interpretation,top5_capteur,top5_label,top5_shap_score,top5_direction,top5_valeur_brute,top5_percentile_ctx,top5_interpretation
2016-04-05 07:50:00,mid,95.9,0.509875,7,Tuesday,0,700.0,10.0,22.2,19.6,24.07,21.29,20.89,10.67,21.7,23.5,20.96,9.52,44.6,48.8,40.1,53.9,93.7,1.0,749.1,8.48,Appliances,Consommation appareils (Wh),0.048752,HAUSSE,700.0,100.0,Consommation appareils (Wh) = 700.0 -> valeur tres haute (top 10%) pour 7h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.010006,HAUSSE,10.67,97.9,Temperature ext. Nord (C) = 10.67 -> valeur tres haute (top 10%) pour 7h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.008044,HAUSSE,10.0,92.5,Eclairage (Wh) = 10.0 -> valeur tres haute (top 10%) pour 7h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.006058,HAUSSE,22.2,98.9,Temperature cuisine (C) = 22.2 -> valeur tres haute (top 10%) pour 7h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.004874,HAUSSE,53.86,73.2,Humidite salle de bain (%) = 53.86 -> valeur dans la norme pour 7h (HAUSSE du score anomalie)
2016-04-05 17:40:00,mid,95.67,0.508822,17,Tuesday,0,450.0,0.0,22.7,21.26,24.03,21.43,20.73,14.86,22.2,24.32,20.96,13.43,45.5,44.7,37.8,46.9,62.3,5.0,751.7,6.23,RH_2,Humidite salon/salle de vie (%),0.031046,HAUSSE,44.69,92.8,Humidite salon/salle de vie (%) = 44.69 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.021762,HAUSSE,450.0,98.4,Consommation appareils (Wh) = 450.0 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.016428,HAUSSE,45.47,93.6,Humidite cuisine (%) = 45.47 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),RH_4,Humidite bureau (%),0.006305,HAUSSE,41.33,74.9,Humidite bureau (%) = 41.33 -> valeur dans la norme pour 17h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.000486,HAUSSE,22.7,93.2,Temperature cuisine (C) = 22.7 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie)
2016-04-05 17:50:00,high,99.18,0.543918,17,Tuesday,0,310.0,0.0,22.82,21.29,24.17,21.5,20.79,14.6,22.2,24.36,20.89,13.52,46.4,46.2,39.1,47.0,61.7,5.0,751.8,6.17,RH_2,Humidite salon/salle de vie (%),0.036372,HAUSSE,46.2,100.0,Humidite salon/salle de vie (%) = 46.2 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.020898,HAUSSE,39.13,59.6,Humidite buanderie (%) = 39.13 -> valeur dans la norme pour 17h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.014076,HAUSSE,22.82,96.4,Temperature cuisine (C) = 22.82 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),RH_9,Humidite chambre (%),0.01132,HAUSSE,40.46,55.0,Humidite chambre (%) = 40.46 -> valeur dans la norme pour 17h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.010966,HAUSSE,310.0,93.4,Consommation appareils (Wh) = 310.0 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie)
2016-04-05 18:00:00,high,99.78,0.564108,18,Tuesday,0,380.0,0.0,22.89,21.29,24.6,21.5,20.89,14.18,22.2,24.29,20.89,13.6,46.4,46.9,40.6,47.5,61.0,5.0,751.8,6.1,RH_2,Humidite salon/salle de vie (%),0.037279,HAUSSE,46.93,98.8,Humidite salon/salle de vie (%) = 46.93 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.030219,HAUSSE,40.63,68.4,Humidite buanderie (%) = 40.63 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.021489,HAUSSE,22.89,93.7,Temperature cuisine (C) = 22.89 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.020907,HAUSSE,380.0,92.3,Consommation appareils (Wh) = 380.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.013703,HAUSSE,20.89,94.7,Temperature salle de bain (C) = 20.89 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-04-05 18:10:00,high,99.16,0.543242,18,Tuesday,0,460.0,0.0,22.93,21.29,24.86,21.5,20.89,13.84,22.2,24.29,20.89,13.52,45.9,46.9,41.3,47.7,61.3,4.83,751.9,6.12,RH_2,Humidite salon/salle de vie (%),0.032462,HAUSSE,46.93,98.8,Humidite salon/salle de vie (%) = 46.93 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.024484,HAUSSE,460.0,96.4,Consommation appareils (Wh) = 460.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.018005,HAUSSE,24.86,98.6,Temperature buanderie (C) = 24.86 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.013488,HAUSSE,45.92,92.3,Humidite cuisine (%) = 45.92 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.010653,HAUSSE,41.3,71.3,Humidite buanderie (%) = 41.3 -> valeur dans la norme pour 18h (HAUSSE du score anomalie)
2016-04-05 18:20:00,mid,98.09,0.525714,18,Tuesday,0,480.0,0.0,23.0,21.29,25.1,21.5,20.89,13.41,22.2,24.36,20.89,13.43,45.4,46.7,41.1,48.7,61.7,4.67,751.9,6.13,T3,Temperature buanderie (C),0.031519,HAUSSE,25.1,98.8,Temperature buanderie (C) = 25.1 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.025763,HAUSSE,41.15,70.8,Humidite buanderie (%) = 41.15 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.021301,HAUSSE,46.66,98.8,Humidite salon/salle de vie (%) = 46.66 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.006256,HAUSSE,48.67,59.5,Humidite salle de bain (%) = 48.67 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),T9,Temperature chambre (C),0.004828,HAUSSE,20.89,99.0,Temperature chambre (C) = 20.89 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-04-05 18:30:00,mid,98.27,0.527784,18,Tuesday,0,500.0,0.0,23.0,21.29,25.32,21.5,21.22,13.19,22.2,24.39,20.89,13.35,45.0,46.2,41.0,62.4,62.0,4.5,752.0,6.15,RH_3,Humidite buanderie (%),0.02872,HAUSSE,40.99,70.4,Humidite buanderie (%) = 40.99 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.021093,HAUSSE,500.0,97.8,Consommation appareils (Wh) = 500.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.014459,HAUSSE,44.99,86.3,Humidite cuisine (%) = 44.99 -> valeur haute (top 25%) pour 18h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.01257,HAUSSE,25.32,98.8,Temperature buanderie (C) = 25.32 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.006301,HAUSSE,46.19,98.1,Humidite salon/salle de vie (%) = 46.19 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-04-05 18:40:00,mid,97.45,0.519524,18,Tuesday,0,170.0,0.0,22.93,21.29,25.46,21.57,21.36,12.9,22.2,24.39,20.86,13.27,44.7,45.8,40.7,68.6,62.3,4.33,752.0,6.17,RH_3,Humidite buanderie (%),0.021762,HAUSSE,40.66,68.4,Humidite buanderie (%) = 40.66 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.021311,HAUSSE,25.46,99.0,Temperature buanderie (C) = 25.46 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.014786,HAUSSE,68.59,99.3,Humidite salle de bain (%) = 68.59 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.008155,HAUSSE,170.0,70.6,Consommation appareils (Wh) = 170.0 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.008054,HAUSSE,45.8,97.3,Humidite salon/salle de vie (%) = 45.8 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-04-05 18:50:00,mid,97.68,0.52188,18,Tuesday,0,410.0,0.0,22.93,21.26,25.63,21.57,21.52,12.42,22.15,24.5,20.79,13.18,44.5,45.5,40.3,74.9,62.7,4.17,752.0,6.18,Appliances,Consommation appareils (Wh),0.03031,HAUSSE,410.0,94.5,Consommation appareils (Wh) = 410.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.014397,HAUSSE,74.9,100.0,Humidite salle de bain (%) = 74.9 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.013743,HAUSSE,12.42,89.2,Temperature ext. Nord (C) = 12.42 -> valeur haute (top 25%) pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.012116,HAUSSE,0.0,58.6,Eclairage (Wh) = 0.0 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.010574,HAUSSE,24.5,96.9,Temperature salon ado (C) = 24.5 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-04-05 19:00:00,mid,96.69,0.514178,19,Tuesday,0,140.0,0.0,22.93,21.2,25.7,21.55,22.4,12.11,22.1,24.5,20.82,13.1,44.3,45.0,39.8,86.6,63.0,4.0,752.1,6.2,T4,Temperature bureau (C),0.015589,HAUSSE,21.55,88.3,Temperature bureau (C) = 21.55 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.012535,HAUSSE,86.6,100.0,Humidite salle de bain (%) = 86.6 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.011277,HAUSSE,39.83,65.4,Humidite buanderie (%) = 39.83 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.009764,HAUSSE,25.7,100.0,Temperature buanderie (C) = 25.7 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.008529,HAUSSE,140.0,80.7,Consommation appareils (Wh) = 140.0 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie)
2016-04-06 07:30:00,mid,97.06,0.516497,7,Wednesday,0,70.0,30.0,21.79,18.89,23.73,20.76,20.6,8.07,21.2,21.6,20.89,7.35,42.4,47.4,38.7,49.2,90.0,5.0,753.9,5.8,lights,Eclairage (Wh),0.062946,HAUSSE,30.0,99.6,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 7h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.009667,HAUSSE,42.39,70.7,Humidite cuisine (%) = 42.39 -> valeur dans la norme pour 7h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.006769,HAUSSE,70.0,86.9,Consommation appareils (Wh) = 70.0 -> valeur haute (top 25%) pour 7h (HAUSSE du score anomalie),RH_9,Humidite chambre (%),0.004925,HAUSSE,45.13,66.0,Humidite chambre (%) = 45.13 -> valeur dans la norme pour 7h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.002799,HAUSSE,38.66,42.8,Humidite buanderie (%) = 38.66 -> valeur dans la norme pour 7h (HAUSSE du score anomalie)
2016-04-06 10:50:00,mid,96.06,0.510787,10,Wednesday,0,100.0,20.0,22.0,20.93,23.2,21.53,20.6,12.71,21.01,21.02,21.0,9.82,44.5,45.2,39.6,47.1,71.8,5.17,754.0,4.97,lights,Eclairage (Wh),0.041438,HAUSSE,20.0,94.7,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T2,Temperature salon/salle de vie (C),0.015371,HAUSSE,20.93,86.4,Temperature salon/salle de vie (C) = 20.93 -> valeur haute (top 25%) pour 10h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.007947,HAUSSE,71.83,12.1,Humidite exterieure (%) = 71.83 -> valeur basse (bottom 25%) pour 10h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.007091,HAUSSE,21.53,89.0,Temperature bureau (C) = 21.53 -> valeur haute (top 25%) pour 10h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.006713,HAUSSE,45.17,89.2,Humidite salon/salle de vie (%) = 45.17 -> valeur haute (top 25%) pour 10h (HAUSSE du score anomalie)
2016-04-06 11:00:00,mid,95.13,0.506034,11,Wednesday,0,90.0,20.0,22.0,21.1,23.13,21.6,20.6,12.82,21.02,21.04,21.0,9.9,43.9,44.2,39.5,46.9,70.0,5.0,754.0,4.7,RH_2,Humidite salon/salle de vie (%),0.020057,HAUSSE,44.19,84.6,Humidite salon/salle de vie (%) = 44.19 -> valeur haute (top 25%) pour 11h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.013069,HAUSSE,12.82,89.8,Temperature ext. Nord (C) = 12.82 -> valeur haute (top 25%) pour 11h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.010102,HAUSSE,20.6,93.2,Temperature salle de bain (C) = 20.6 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.008297,HAUSSE,70.0,23.7,Humidite exterieure (%) = 70.0 -> valeur basse (bottom 25%) pour 11h (HAUSSE du score anomalie),T4,Temperature bureau (C),0.00707,HAUSSE,21.6,89.6,Temperature bureau (C) = 21.6 -> valeur haute (top 25%) pour 11h (HAUSSE du score anomalie)
2016-04-06 19:00:00,mid,97.41,0.519148,19,Wednesday,0,110.0,10.0,22.13,20.2,22.89,21.2,20.6,9.39,20.94,23.44,20.7,10.1,48.5,49.5,39.4,46.1,73.0,7.0,751.3,5.5,RH_2,Humidite salon/salle de vie (%),0.045039,HAUSSE,49.45,100.0,Humidite salon/salle de vie (%) = 49.45 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.017608,HAUSSE,48.47,98.4,Humidite cuisine (%) = 48.47 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.009966,HAUSSE,110.0,56.7,Consommation appareils (Wh) = 110.0 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.007191,HAUSSE,46.13,37.9,Humidite salle de bain (%) = 46.13 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.006204,HAUSSE,22.89,86.4,Temperature buanderie (C) = 22.89 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie)
2016-04-06 19:10:00,mid,97.08,0.51671,19,Wednesday,0,150.0,20.0,22.1,20.17,22.89,21.2,20.6,9.26,20.89,23.41,20.63,9.88,47.6,49.0,39.6,46.6,73.3,7.17,751.3,5.33,RH_1,Humidite cuisine (%),0.026432,HAUSSE,47.6,97.8,Humidite cuisine (%) = 47.6 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.021754,HAUSSE,49.03,100.0,Humidite salon/salle de vie (%) = 49.03 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.014762,HAUSSE,39.63,62.4,Humidite buanderie (%) = 39.63 -> valeur dans la norme pour 19h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.007677,HAUSSE,20.0,96.7,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T9,Temperature chambre (C),0.007127,HAUSSE,20.63,90.5,Temperature chambre (C) = 20.63 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie)
2016-04-06 19:20:00,mid,96.82,0.514785,19,Wednesday,0,160.0,30.0,22.1,20.1,22.89,21.2,20.73,8.9,20.89,23.5,20.7,9.67,47.3,48.2,39.8,55.6,73.7,7.33,751.3,5.17,RH_5,Humidite salle de bain (%),0.033562,HAUSSE,55.57,89.4,Humidite salle de bain (%) = 55.57 -> valeur haute (top 25%) pour 19h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.025174,HAUSSE,48.23,100.0,Humidite salon/salle de vie (%) = 48.23 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.015256,HAUSSE,30.0,100.0,Eclairage (Wh) = 30.0 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),T5,Temperature salle de bain (C),0.007636,HAUSSE,20.73,90.2,Temperature salle de bain (C) = 20.73 -> valeur tres haute (top 10%) pour 19h (HAUSSE du score anomalie),Tdewpoint,Point de rosee (C),0.003766,HAUSSE,5.17,70.8,Point de rosee (C) = 5.17 -> valeur dans la norme pour 19h (HAUSSE du score anomalie)
2016-04-08 10:40:00,mid,97.79,0.522822,10,Friday,0,480.0,0.0,21.1,20.53,21.79,20.6,20.7,13.1,21.1,21.36,20.6,9.0,39.8,40.6,37.5,81.6,80.3,1.67,754.6,5.77,Appliances,Consommation appareils (Wh),0.063609,HAUSSE,480.0,98.7,Consommation appareils (Wh) = 480.0 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.012262,HAUSSE,9.0,82.8,Temperature exterieure station meteo (C) = 9.0 -> valeur haute (top 25%) pour 10h (HAUSSE du score anomalie),RH_6,Humidite ext. Nord (%),0.005681,HAUSSE,25.39,5.3,Humidite ext. Nord (%) = 25.39 -> valeur tres basse (bottom 10%) pour 10h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.005069,HAUSSE,21.79,72.2,Temperature buanderie (C) = 21.79 -> valeur dans la norme pour 10h (HAUSSE du score anomalie),RH_8,Humidite salon ado (%),0.004411,HAUSSE,42.2,46.3,Humidite salon ado (%) = 42.2 -> valeur dans la norme pour 10h (HAUSSE du score anomalie)
2016-04-08 10:50:00,mid,97.99,0.525287,10,Friday,0,440.0,0.0,21.1,20.96,21.79,20.7,20.39,14.14,21.1,21.39,20.6,9.5,40.3,40.6,37.6,79.9,78.2,1.83,754.6,5.88,T2,Temperature salon/salle de vie (C),0.017937,HAUSSE,20.96,86.6,Temperature salon/salle de vie (C) = 20.96 -> valeur haute (top 25%) pour 10h (HAUSSE du score anomalie),RH_5,Humidite salle de bain (%),0.016134,HAUSSE,79.94,97.7,Humidite salle de bain (%) = 79.94 -> valeur tres haute (top 10%) pour 10h (HAUSSE du score anomalie),T_out,Temperature exterieure station meteo (C),0.014218,HAUSSE,9.5,88.1,Temperature exterieure station meteo (C) = 9.5 -> valeur haute (top 25%) pour 10h (HAUSSE du score anomalie),RH_6,Humidite ext. Nord (%),0.012967,HAUSSE,18.75,2.5,Humidite ext. Nord (%) = 18.75 -> valeur tres basse (bottom 10%) pour 10h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.010554,HAUSSE,21.1,69.0,Temperature cuisine (C) = 21.1 -> valeur dans la norme pour 10h (HAUSSE du score anomalie)
2016-04-08 11:00:00,mid,96.49,0.513006,11,Friday,0,280.0,0.0,21.1,21.17,21.89,20.76,20.39,14.15,21.2,21.54,20.7,10.0,40.8,40.4,37.8,77.3,76.0,2.0,754.6,6.0,T_out,Temperature exterieure station meteo (C),0.012945,HAUSSE,10.0,84.4,Temperature exterieure station meteo (C) = 10.0 -> valeur haute (top 25%) pour 11h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.010227,HAUSSE,280.0,91.7,Consommation appareils (Wh) = 280.0 -> valeur tres haute (top 10%) pour 11h (HAUSSE du score anomalie),Tdewpoint,Point de rosee (C),0.010088,HAUSSE,6.0,81.3,Point de rosee (C) = 6.0 -> valeur haute (top 25%) pour 11h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.00842,HAUSSE,21.54,72.0,Temperature salon ado (C) = 21.54 -> valeur dans la norme pour 11h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.008065,HAUSSE,76.0,42.3,Humidite exterieure (%) = 76.0 -> valeur dans la norme pour 11h (HAUSSE du score anomalie)
2016-04-08 16:50:00,mid,96.36,0.512449,16,Friday,0,480.0,0.0,21.79,20.7,24.0,20.89,20.1,13.26,21.68,23.62,20.7,10.55,43.4,42.0,40.2,49.2,66.2,4.67,753.4,4.45,Appliances,Consommation appareils (Wh),0.024408,HAUSSE,480.0,98.5,Consommation appareils (Wh) = 480.0 -> valeur tres haute (top 10%) pour 16h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.015115,HAUSSE,66.17,39.5,Humidite exterieure (%) = 66.17 -> valeur dans la norme pour 16h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.013683,HAUSSE,24.0,95.8,Temperature buanderie (C) = 24.0 -> valeur tres haute (top 10%) pour 16h (HAUSSE du score anomalie),T6,Temperature ext. Nord (C),0.010706,HAUSSE,13.26,85.3,Temperature ext. Nord (C) = 13.26 -> valeur haute (top 25%) pour 16h (HAUSSE du score anomalie),T9,Temperature chambre (C),0.006403,HAUSSE,20.7,91.3,Temperature chambre (C) = 20.7 -> valeur tres haute (top 10%) pour 16h (HAUSSE du score anomalie)
2016-04-08 17:50:00,mid,95.05,0.505863,17,Friday,0,710.0,10.0,22.03,20.5,24.57,21.1,20.17,12.65,21.95,23.89,20.6,10.97,45.5,43.4,41.0,49.1,64.8,4.17,753.2,4.57,Appliances,Consommation appareils (Wh),0.024629,HAUSSE,710.0,99.8,Consommation appareils (Wh) = 710.0 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),T8,Temperature salon ado (C),0.009477,HAUSSE,23.89,90.4,Temperature salon ado (C) = 23.89 -> valeur tres haute (top 10%) pour 17h (HAUSSE du score anomalie),RH_9,Humidite chambre (%),0.00881,HAUSSE,40.33,54.4,Humidite chambre (%) = 40.33 -> valeur dans la norme pour 17h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.008219,HAUSSE,41.02,73.1,Humidite buanderie (%) = 41.02 -> valeur dans la norme pour 17h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.007468,HAUSSE,43.43,87.8,Humidite salon/salle de vie (%) = 43.43 -> valeur haute (top 25%) pour 17h (HAUSSE du score anomalie)
2016-04-08 18:00:00,mid,97.74,0.522228,18,Friday,0,390.0,20.0,22.1,20.57,24.6,21.1,20.2,12.63,21.89,23.95,20.6,11.1,48.1,44.8,41.1,49.5,64.0,4.0,753.2,4.5,RH_1,Humidite cuisine (%),0.02783,HAUSSE,48.13,98.6,Humidite cuisine (%) = 48.13 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_2,Humidite salon/salle de vie (%),0.026674,HAUSSE,44.77,93.0,Humidite salon/salle de vie (%) = 44.77 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.021566,HAUSSE,390.0,93.3,Consommation appareils (Wh) = 390.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T3,Temperature buanderie (C),0.010673,HAUSSE,24.6,97.8,Temperature buanderie (C) = 24.6 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.006094,HAUSSE,20.0,94.5,Eclairage (Wh) = 20.0 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
2016-04-08 18:10:00,high,99.29,0.545929,18,Friday,0,120.0,10.0,22.2,20.6,24.73,21.13,20.2,12.42,21.89,23.96,20.6,10.83,50.2,48.4,41.6,50.2,66.0,3.67,753.2,4.67,RH_2,Humidite salon/salle de vie (%),0.039535,HAUSSE,48.4,99.3,Humidite salon/salle de vie (%) = 48.4 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),T1,Temperature cuisine (C),0.014999,HAUSSE,22.2,76.9,Temperature cuisine (C) = 22.2 -> valeur haute (top 25%) pour 18h (HAUSSE du score anomalie),RH_out,Humidite exterieure (%),0.014557,HAUSSE,66.0,24.1,Humidite exterieure (%) = 66.0 -> valeur basse (bottom 25%) pour 18h (HAUSSE du score anomalie),T9,Temperature chambre (C),0.013832,HAUSSE,20.6,92.3,Temperature chambre (C) = 20.6 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.012212,HAUSSE,10.0,82.4,Eclairage (Wh) = 10.0 -> valeur haute (top 25%) pour 18h (HAUSSE du score anomalie)
2016-04-08 18:20:00,high,99.2,0.544325,18,Friday,0,140.0,10.0,22.26,20.6,24.79,21.2,20.16,12.14,21.83,23.86,20.6,10.57,50.9,50.3,41.8,51.0,68.0,3.33,753.2,4.83,RH_2,Humidite salon/salle de vie (%),0.050921,HAUSSE,50.26,100.0,Humidite salon/salle de vie (%) = 50.26 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie),RH_3,Humidite buanderie (%),0.027336,HAUSSE,41.79,74.2,Humidite buanderie (%) = 41.79 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),lights,Eclairage (Wh),0.012582,HAUSSE,10.0,82.4,Eclairage (Wh) = 10.0 -> valeur haute (top 25%) pour 18h (HAUSSE du score anomalie),Appliances,Consommation appareils (Wh),0.011824,HAUSSE,140.0,66.5,Consommation appareils (Wh) = 140.0 -> valeur dans la norme pour 18h (HAUSSE du score anomalie),RH_1,Humidite cuisine (%),0.009859,HAUSSE,50.86,100.0,Humidite cuisine (%) = 50.86 -> valeur tres haute (top 10%) pour 18h (HAUSSE du score anomalie)
